StartDate,EndDate,Duration__in_seconds_,Finished,RecordedDate,ResponseId,Age,Age_classes,Gender,Party_to_vote_for,PoliticalSpectrum_Left,PoliticalSpectrum_Prog,PoliticalSpectrum_Coal,Education,Education_classes,Househol_composition,No_of_cars_in_househol,Type_of_house,Net_income_household,Postal_code,INHABITANTS_postal_cod,unemployment_socia_ass,share_owner_occupied_h,share_rented_house,Area_address_density,Urban_density_class
2021/11/24 10:21,2021/11/24 10:39,1039,True,2021/11/24 10:39,R_z74Z7OxddVpRJxT,78,75+,Female,ChristenUnie,Centre,Progressive,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",1,Owner-occupied house,1000 - 1999 euro,8191,6150,5.93495935,70,30,468,Non-urban (address density of less than 500)
2021/11/24 10:21,2021/11/24 10:47,1536,True,2021/11/24 10:47,R_3RpIigDvKC5Tmaf,72,65-75,Female,ChristenUnie,Centre,Progressive,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",1,Rented house,1000 - 1999 euro,1943,5025,6.467661692,70,30,2649,Very highly urban (address density of 2 500 or more)
2021/11/24 10:22,2021/11/24 10:43,1273,True,2021/11/24 10:43,R_PCh4CXMNXtlqnkt,55,55-65,Male,SGP,Centre Right,Conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Owner-occupied house,4000 - 4999 Euros,2991,12955,5.519104593,70,30,1561,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:22,2021/11/24 10:49,1653,True,2021/11/24 10:49,R_2nlimRCzXZ8L0fD,70,65-75,Male,50PLUS,Centre,Conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,0 - 999 Euros,4576,2500,4,80,20,198,Non-urban (address density of less than 500)
2021/11/24 10:22,2021/11/24 15:40,19081,True,2021/11/24 15:40,R_2CfUsFhwvPfV6Y7,82,75+,Male,Volt,Centre,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,3441,2645,6.805293006,50,50,2116,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:23,2021/11/24 10:37,882,True,2021/11/24 10:37,R_AG1xGlFjiitfkJz,72,65-75,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,3000 - 3999 Euros,6443,3935,15.50190597,50,50,1696,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:23,2021/11/24 10:47,1461,True,2021/11/24 10:47,R_1MZd97Oy7AITodm,60,55-65,Male,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Rented house,Euro 6000 - 6999,3261,10385,6.066441984,70,30,1224,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 10:23,2021/11/24 11:02,2335,True,2021/11/24 11:02,R_pFOk7o3hDJp6rVT,59,55-65,Male,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, living with relatives",1,Owner-occupied house,2000 - 2999 Euros,3481,8190,4.63980464,80,20,738,Little urban (address density of 500 to 1 000)
2021/11/24 10:23,2021/11/24 11:03,2399,True,2021/11/24 11:03,R_u8EVOfcI9tiyMNz,68,65-75,Male,D66,Centre,Strongly progressive,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,4000 - 4999 Euros,5665,5445,12.02938476,30,70,1624,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:23,2021/11/24 10:47,1473,True,2021/11/24 10:47,R_WwIz6sxh9Pl89R7,78,75+,Male,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,Primary education,Low,"Single, without children living at home",0,Rented house,1000 - 1999 euro,6214,4825,15.64766839,20,80,3306,Very highly urban (address density of 2 500 or more)
2021/11/24 10:23,2021/11/24 13:49,12361,True,2021/11/24 13:49,R_1rABDk5KkpZaC2C,55,55-65,Female,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Rented house,3000 - 3999 Euros,4834,11905,4.997900042,60,40,2234,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:23,2021/11/24 10:41,1108,True,2021/11/24 10:41,R_1rcgOtVF4PP90n0,72,65-75,Female,SP (Socialist Party),Left,Progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, with children living at home",0,Rented house,1000 - 1999 euro,2622,8005,7.870081199,50,50,2234,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:23,2021/11/25 12:05,92513,True,2021/11/25 12:05,R_1DBbCNTr4oivZPo,66,65-75,Female,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,7004,4535,7.056229327,70,30,468,Non-urban (address density of less than 500)
2021/11/24 10:23,2021/11/24 10:36,748,True,2021/11/24 10:36,R_8AiD9okLm0ntDq1,53,45-55,Male,VVD,Centre Right,Conservative,Coalition parties,Master (HBO/WO),High,"Living together/married, with children living at home",2,Owner-occupied house,2000 - 2999 Euros,5144,9020,7.317073171,60,40,1696,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:24,2021/11/24 10:48,1475,True,2021/11/24 10:48,R_2qrQZ3ZjOlFhvTq,55,55-65,Female,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,2548,22360,6.820214669,60,40,2569,Very highly urban (address density of 2 500 or more)
2021/11/24 10:24,2021/11/24 10:38,878,True,2021/11/24 10:38,R_2s4nbXF9Cpy5s3c,61,55-65,Male,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,8225,8100,11.72839506,60,40,1993,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:24,2021/11/24 10:41,998,True,2021/11/24 10:41,R_1nUshcjLudDLdfX,68,65-75,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"HAVO, VWO, MBO2-4",Medium,"Single, with children living at home",2,Owner-occupied house,2000 - 2999 Euros,6228,6630,11.01055807,60,40,1552,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:25,2021/11/24 10:48,1380,True,2021/11/24 10:48,R_1ri5IeQJT3a9yEX,56,55-65,Male,VVD,Centre Right,Conservative,Coalition parties,"Doctor, PhD",High,"Living together/married, with children living at home",2,Owner-occupied house,8000 - 8999 Euros,1335,12375,8.565656566,70,30,1872,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:25,2021/11/24 10:48,1330,True,2021/11/24 10:48,R_10ZcHnWXUVCRqDI,76,75+,Female,Volt,Centre,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,5000 - 5999 Euros,9699,955,13.61256545,70,20,64,Non-urban (address density of less than 500)
2021/11/24 10:26,2021/11/24 10:50,1470,True,2021/11/24 10:50,R_vNeTRV26mfGTqz7,71,65-75,Male,Volt,Centre,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Single, without children living at home",0,Rented house,4000 - 4999 Euros,2681,13980,7.510729614,70,30,1336,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 10:26,2021/11/24 10:47,1254,True,2021/11/24 10:47,R_2S7glpecNNatqFy,73,65-75,Female,SGP,Centre Right,Conservative,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",0,Rented house,1000 - 1999 euro,1824,7570,9.445178336,50,40,2178,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:26,2021/11/24 10:39,807,True,2021/11/24 10:39,R_eD07h00W46xTSVP,66,65-75,Female,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,4546,,,,,,
2021/11/24 10:26,2021/11/24 11:00,2041,True,2021/11/24 11:00,R_9FZQ9GSj4lK3w9r,61,55-65,Male,Pieter Omtzigt,Unknown,Unknown,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,6709,4115,2.187120292,30,70,1712,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:27,2021/11/24 10:51,1464,True,2021/11/24 10:51,R_1f3OkcweKhh7Pzc,74,65-75,Male,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,7311,10315,9.840038778,50,50,3130,Very highly urban (address density of 2 500 or more)
2021/11/24 10:27,2021/11/24 10:38,707,True,2021/11/24 10:38,R_2WvDdulp8eUR5LF,68,65-75,Male,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,3608,3355,6.855439642,70,30,1311,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 10:27,2021/11/24 10:47,1236,True,2021/11/24 10:47,R_1I6qUtmJAZJY76G,61,55-65,Male,CDA,Centre,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",0,Rented house,1000 - 1999 euro,1107,11635,12.76321444,30,70,2291,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:27,2021/11/24 10:51,1419,True,2021/11/24 10:51,R_3jTCy3VOCcgaycE,71,65-75,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,"Doctor, PhD",High,"Single, without children living at home",0,Rented house,3000 - 3999 Euros,1018,21110,11.15585031,30,70,6916,Very highly urban (address density of 2 500 or more)
2021/11/24 10:27,2021/11/24 10:48,1237,True,2021/11/24 10:48,R_RKUr6qBpBkRZ7zP,70,65-75,Male,JA21,Right,Strongly conservative,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,9351,11185,7.375949933,60,40,932,Little urban (address density of 500 to 1 000)
2021/11/24 10:27,2021/11/24 10:39,731,True,2021/11/24 10:39,R_3elxyC9EnaA7iaR,72,65-75,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Rented house,1000 - 1999 euro,7812,9910,12.86579213,60,40,1231,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 10:27,2021/11/24 11:11,2660,True,2021/11/24 11:11,R_2E0GyV4KkUjKpHc,84,75+,Male,D66,Centre,Strongly progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,6006,11555,9.216789269,60,40,1464,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 10:28,2021/11/24 10:49,1258,True,2021/11/24 10:49,R_2S1befTzlGG1bh7,72,65-75,Male,CDA,Centre,Conservative,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,6191,12525,8.383233533,70,30,1021,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 10:28,2021/11/24 10:39,686,True,2021/11/24 10:39,R_1EaonFSnLsloWp2,46,45-55,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,Master (HBO/WO),High,"Single, with children living at home",1,Owner-occupied house,2000 - 2999 Euros,6836,11990,9.216013344,60,40,1475,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 10:28,2021/11/24 10:51,1385,True,2021/11/24 10:51,R_3JaP4Qu2yCfZ3Ut,61,55-65,Male,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,6121,5975,8.619246862,70,30,762,Little urban (address density of 500 to 1 000)
2021/11/24 10:29,2021/11/24 10:54,1505,True,2021/11/24 10:54,R_QoGZm4wbqCi5JTP,74,65-75,Male,Pieter Omtzigt,Unknown,Unknown,Opposition parties,Primary education,Low,"Living together/married, without children living at home",1,Rented house,3000 - 3999 Euros,3708,6725,6.171003717,50,50,1096,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 10:29,2021/11/24 11:57,5300,True,2021/11/24 11:57,R_1hXYLNaIo3dKDPV,62,55-65,Male,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",0,Rented house,0 - 999 Euros,7608,11030,10.01813237,60,40,1469,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 10:29,2021/11/24 10:41,721,True,2021/11/24 10:41,R_2R9yqky4AERGlgs,59,55-65,Female,D66,Centre,Strongly progressive,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,4824,9040,7.688053097,70,30,1267,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 10:30,2021/11/24 10:53,1398,True,2021/11/24 10:53,R_1prPK15kJ1XUpu3,71,65-75,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",1,Rented house,1000 - 1999 euro,1827,10600,9.386792453,60,40,1953,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:30,2021/11/24 10:49,1181,True,2021/11/24 10:49,R_2WA1oNsToHBVVgu,69,65-75,Male,Pieter Omtzigt,Unknown,Unknown,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,4000 - 4999 Euros,1234,,,,,,
2021/11/24 10:30,2021/11/24 10:48,1046,True,2021/11/24 10:48,R_yO1VIAPTyAy92tb,77,75+,Female,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,3061,16070,11.6677038,30,70,5706,Very highly urban (address density of 2 500 or more)
2021/11/24 10:31,2021/11/24 10:47,998,True,2021/11/24 10:47,R_1MoHLXbZrdLIm7T,63,55-65,Male,VVD,Centre Right,Conservative,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,1447,12480,6.730769231,70,30,1897,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:31,2021/11/24 12:30,7155,True,2021/11/24 12:30,R_28Y6YNg9uhPCWzD,54,45-55,Female,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,"10,000 Euros or more",3315,18935,7.103247954,70,30,1854,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:31,2021/11/24 10:52,1281,True,2021/11/24 10:52,R_3fq3LaHEZgoy6c3,54,45-55,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Owner-occupied house,3000 - 3999 Euros,3611,610,4.098360656,90,10,533,Little urban (address density of 500 to 1 000)
2021/11/24 10:31,2021/11/24 10:50,1132,True,2021/11/24 10:50,R_r8CZtjs2YjS6bD3,76,75+,Male,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Owner-occupied house,3000 - 3999 Euros,3958,5370,5.679702048,60,40,709,Little urban (address density of 500 to 1 000)
2021/11/24 10:33,2021/11/24 10:57,1469,True,2021/11/24 10:57,R_3Jr8I8UCHYbE2Ip,71,65-75,Male,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,2986,8175,6.483180428,50,50,1813,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:33,2021/11/24 10:48,906,True,2021/11/24 10:48,R_2eWP6tWKWU8wvCs,62,55-65,Male,ChristenUnie,Centre,Progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Owner-occupied house,2000 - 2999 Euros,3772,20020,5.344655345,60,40,1428,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 10:34,2021/11/24 10:56,1349,True,2021/11/24 10:56,R_vAC05hnQGYJ8dnr,69,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,"Doctor, PhD",High,"Living together/married, without children living at home",2,Owner-occupied house,9000 - 9999 Euros,9431,4615,5.308775731,70,30,381,Non-urban (address density of less than 500)
2021/11/24 10:34,2021/11/24 10:55,1247,True,2021/11/24 10:55,R_1gvWWHHZvfoBvxd,70,65-75,Female,VVD,Centre Right,Conservative,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,3584,6740,2.37388724,30,70,1025,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 10:35,2021/11/24 11:23,2917,True,2021/11/24 11:23,R_1CI9ETnHb5nNMue,69,65-75,Male,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Rented house,4000 - 4999 Euros,5141,6285,6.76213206,60,40,1618,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:35,2021/11/24 11:00,1528,True,2021/11/24 11:00,R_1IuC6g9yJfPkkgU,83,75+,Male,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,7322,9635,9.340944473,60,40,2068,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:36,2021/11/24 10:53,1016,True,2021/11/24 10:53,R_11jX6FC8TuV4h2f,70,65-75,Male,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,1000 - 1999 euro,3448,9090,7.370737074,60,40,1505,Highly urban (address density of 1 500 to 2 500)
2021/11/24 10:36,2021/11/24 10:59,1327,True,2021/11/24 10:59,R_1EbcjvrxrYpuW7k,52,45-55,Female,Pieter Omtzigt,Unknown,Unknown,Opposition parties,Master (HBO/WO),High,"Single, without children living at home",1,Rented house,1000 - 1999 euro,5035,7315,5.536568694,70,30,1443,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 10:36,2021/11/24 10:54,1057,True,2021/11/24 10:54,R_1Ngm7GuKt3k8NLw,76,75+,Female,VVD,Centre Right,Conservative,Coalition parties,Master (HBO/WO),High,"Single, without children living at home",0,Rented house,1000 - 1999 euro,1079,14680,9.536784741,20,80,6042,Very highly urban (address density of 2 500 or more)
2021/11/24 10:36,2021/11/24 10:52,904,True,2021/11/24 10:52,R_AyQGQE57KAZWneN,67,65-75,Female,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, with children living at home",3,Owner-occupied house,4000 - 4999 Euros,1452,1815,5.509641873,80,20,236,Non-urban (address density of less than 500)
